title = "surface data"
 variables = "x/c"
"Re<greek>q</greek>"
"frequency"
"wave length"
"N<sub>factor</sub>"
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave 13000.0hz"
   0.63171E-01   0.12541E+04   0.94286E+04   0.86892E+17   0.33849E+01
   0.65660E-01   0.12669E+04   0.94285E+04   0.87677E+17   0.34332E+01
   0.68209E-01   0.12757E+04   0.94285E+04   0.88141E+17   0.34006E+01
   0.70818E-01   0.12811E+04   0.94285E+04   0.88282E+17   0.32774E+01
   0.73490E-01   0.12858E+04   0.94285E+04   0.88329E+17   0.30552E+01
   0.76225E-01   0.12894E+04   0.94285E+04   0.88253E+17   0.27345E+01
   0.79025E-01   0.12939E+04   0.94285E+04   0.88176E+17   0.23262E+01
   0.81891E-01   0.13021E+04   0.94285E+04   0.88352E+17   0.18545E+01
   0.84825E-01   0.13134E+04   0.94285E+04   0.88740E+17   0.13485E+01
   0.87827E-01   0.13289E+04   0.94285E+04   0.89412E+17   0.83220E+00
   0.90900E-01   0.13482E+04   0.94285E+04   0.90382E+17   0.32244E+00
   0.94044E-01   0.13708E+04   0.94285E+04   0.91573E+17   0.00000E+00
   0.97261E-01   0.13966E+04   0.94285E+04   0.93031E+17   0.00000E+00
   0.10055E+00   0.14240E+04   0.94285E+04   0.94599E+17   0.00000E+00
   0.10391E+00   0.14528E+04   0.94285E+04   0.96293E+17   0.00000E+00
   0.10735E+00   0.14823E+04   0.94285E+04   0.98030E+17   0.00000E+00
   0.11087E+00   0.15123E+04   0.94285E+04   0.99827E+17   0.00000E+00
   0.11446E+00   0.15430E+04   0.94285E+04   0.10166E+18   0.00000E+00
   0.11813E+00   0.15744E+04   0.94285E+04   0.10357E+18   0.00000E+00
   0.12188E+00   0.16068E+04   0.94285E+04   0.10555E+18   0.00000E+00
   0.12571E+00   0.16405E+04   0.94285E+04   0.10763E+18   0.00000E+00
   0.12961E+00   0.16764E+04   0.94285E+04   0.10986E+18   0.00000E+00
   0.13360E+00   0.17150E+04   0.94285E+04   0.11231E+18   0.00000E+00
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave  8471.2hz"
   0.34334E-01   0.75646E+03   0.84712E+04   0.51240E+17   0.00000E+00
   0.36026E-01   0.79828E+03   0.84712E+04   0.54081E+17   0.80686E-01
   0.37775E-01   0.84055E+03   0.84712E+04   0.56973E+17   0.42985E-01
   0.39581E-01   0.88478E+03   0.84712E+04   0.60051E+17   0.47337E-01
   0.41443E-01   0.93110E+03   0.84712E+04   0.63317E+17   0.13747E+00
   0.43362E-01   0.98113E+03   0.84712E+04   0.66895E+17   0.31470E+00
   0.45338E-01   0.10336E+04   0.84712E+04   0.70714E+17   0.57936E+00
   0.47370E-01   0.10835E+04   0.84712E+04   0.74396E+17   0.91936E+00
   0.49457E-01   0.11311E+04   0.84712E+04   0.77925E+17   0.13141E+01
   0.51601E-01   0.11715E+04   0.84712E+04   0.80996E+17   0.17393E+01
   0.53800E-01   0.11978E+04   0.84712E+04   0.83000E+17   0.21585E+01
   0.56056E-01   0.12170E+04   0.84712E+04   0.84416E+17   0.25374E+01
   0.58370E-01   0.12309E+04   0.84712E+04   0.85423E+17   0.28567E+01
   0.60741E-01   0.12416E+04   0.84712E+04   0.86108E+17   0.31059E+01
   0.63171E-01   0.12541E+04   0.84712E+04   0.86892E+17   0.32845E+01
   0.65660E-01   0.12669E+04   0.84712E+04   0.87677E+17   0.33988E+01
   0.68209E-01   0.12757E+04   0.84712E+04   0.88141E+17   0.34493E+01
   0.70818E-01   0.12811E+04   0.84712E+04   0.88282E+17   0.34278E+01
   0.73490E-01   0.12858E+04   0.84712E+04   0.88329E+17   0.33276E+01
   0.76225E-01   0.12894E+04   0.84712E+04   0.88253E+17   0.31478E+01
   0.79025E-01   0.12939E+04   0.84712E+04   0.88176E+17   0.28941E+01
   0.81891E-01   0.13021E+04   0.84711E+04   0.88352E+17   0.25834E+01
   0.84825E-01   0.13134E+04   0.84712E+04   0.88740E+17   0.22390E+01
   0.87827E-01   0.13289E+04   0.84712E+04   0.89412E+17   0.18824E+01
   0.90900E-01   0.13482E+04   0.84712E+04   0.90382E+17   0.15311E+01
   0.94044E-01   0.13708E+04   0.84712E+04   0.91573E+17   0.11959E+01
   0.97261E-01   0.13966E+04   0.84712E+04   0.93031E+17   0.88222E+00
   0.10055E+00   0.14240E+04   0.84712E+04   0.94599E+17   0.58965E+00
   0.10391E+00   0.14528E+04   0.84712E+04   0.96293E+17   0.31263E+00
   0.10735E+00   0.14823E+04   0.84712E+04   0.98030E+17   0.43173E-01
   0.11087E+00   0.15123E+04   0.84712E+04   0.99827E+17   0.00000E+00
   0.11446E+00   0.15430E+04   0.84712E+04   0.10166E+18   0.00000E+00
   0.11813E+00   0.15744E+04   0.84712E+04   0.10357E+18   0.00000E+00
   0.12188E+00   0.16068E+04   0.84712E+04   0.10555E+18   0.00000E+00
   0.12571E+00   0.16405E+04   0.84712E+04   0.10763E+18   0.00000E+00
   0.12961E+00   0.16764E+04   0.84712E+04   0.10986E+18   0.00000E+00
   0.13360E+00   0.17150E+04   0.84712E+04   0.11231E+18   0.00000E+00
   0.13767E+00   0.17553E+04   0.84712E+04   0.11489E+18   0.00000E+00
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave  7611.1hz"
   0.34334E-01   0.75646E+03   0.76111E+04   0.51240E+17   0.00000E+00
   0.36026E-01   0.79828E+03   0.76111E+04   0.54081E+17   0.38750E-01
   0.37775E-01   0.84055E+03   0.76111E+04   0.56973E+17   0.00000E+00
   0.39581E-01   0.88478E+03   0.76111E+04   0.60051E+17   0.54505E-03
   0.41443E-01   0.93110E+03   0.76111E+04   0.63317E+17   0.44122E-01
   0.43362E-01   0.98113E+03   0.76111E+04   0.66895E+17   0.17613E+00
   0.45338E-01   0.10336E+04   0.76111E+04   0.70714E+17   0.39828E+00
   0.47370E-01   0.10835E+04   0.76111E+04   0.74396E+17   0.70007E+00
   0.49457E-01   0.11311E+04   0.76111E+04   0.77925E+17   0.10623E+01
   0.51601E-01   0.11715E+04   0.76111E+04   0.80996E+17   0.14616E+01
   0.53800E-01   0.11978E+04   0.76111E+04   0.83000E+17   0.18624E+01
   0.56056E-01   0.12170E+04   0.76111E+04   0.84416E+17   0.22312E+01
   0.58370E-01   0.12309E+04   0.76111E+04   0.85423E+17   0.25497E+01
